OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
2121;24554;650112.013;6864393.2472;650112.013;6864393.2472;7;null;8;32;751083201;12;null;RUE;PORTALIS;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
9725;83845;650124.1073;6864474.587;650124.1073;6864474.587;7;null;8;32;751083205;16;null;RUE;MADRID;R;AB106;Autre commerce de gros;1;0;null;0;null;0;null
2123;24615;650085.2786;6864487.3009;650085.2786;6864487.3009;7;null;8;32;751083204;51;null;RUE;ROCHER;CI;AF102;Bureau en boutique;1;0;null;0;null;0;null
11121;89043;650059.9579;6864578.2339;650055.967741461;6864577.95348096;7;null;8;32;751083205;29;null;RUE;EDIMBOURG;R;AD106;Autre activité d'auxiliaire médical - Orthophoniste;1;0;null;0;null;0;null
2144;24818;650070.511;6864525.29;650070.511;6864525.29;7;null;8;32;751083205;64;null;RUE;ROCHER;R;AE101;Théâtre;1;0;null;0;null;0;null
2145;24831;650144.847;6864463.3239;650141.037416801;6864462.1044428;7;null;8;32;751083201;15;null;RUE;MADRID;R;AF101;Atelier en boutique;1;0;null;0;null;0;null
2141;24802;650061.0289;6864592.3039;650061.0289;6864592.3039;7;null;8;32;751083205;30;null;RUE;EDIMBOURG;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
9688;83596;649679.2517;6864410.8888;649679.2517;6864410.8888;7;null;8;32;751083203;28;null;RUE;LISBONNE;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2101;24042;649795.333;6864454.723;649795.333;6864454.723;7;null;8;32;751083203;83;null;RUE;MIROMESNIL;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
9701;83738;649883.2094;6864422.5935;649887.20092677;6864422.85371923;7;null;8;32;751083204;12;null;RUE;LISBONNE;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2127;24646;649790.2518;6864573.8562;649790.2518;6864573.8562;7;null;8;32;751083204;87;null;RUE;MIROMESNIL;A;AF102;Bureau en boutique;1;0;null;0;null;0;null
12090;93666;649895.4844;6864679.6047;649895.4844;6864679.6047;7;null;8;32;751083204;48;null;RUE;GENERAL FOY;CI;AF102;Bureau en boutique;1;0;null;0;null;0;null
2126;24635;649924.8464;6864709.1585;649924.8464;6864709.1585;7;null;8;32;751083204;87;null;RUE;ROCHER;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
11095;88948;649668.6638;6864619.9175;649668.6638;6864619.9175;7;null;8;32;751083203;105;null;BD;MALESHERBES;CI;AD102;Centre de radiologie;1;0;null;0;null;0;null
9700;83736;649824.7043;6864691.1347;649831.176435955;6864695.83698202;7;null;8;32;751083204;87;null;RUE;MONCEAU;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2105;24102;649757.6983;6864318.0914;649757.6983;6864318.0914;7;null;8;32;751083202;3;null;RUE;TREILHARD;R;AF102;Bureau en boutique;1;0;null;3;PCA - PPA;0;null
2108;24155;649901.4312;6864325.5933;649901.4312;6864325.5933;7;null;8;32;751083202;73;null;BD;MALESHERBES;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2104;24092;649664.1601;6864337.5842;649664.1601;6864337.5842;7;null;8;32;751083202;20;null;RUE;TREILHARD;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
2102;24083;649743.0113;6864341.8377;649742.582852259;6864349.8262188;7;null;8;32;751083202;1;null;RUE;CORVETTO;R;AF104;Stockage en boutique;1;0;null;3;PCA - PPA;0;null
2103;24088;649682.1264;6864358.3725;649682.1264;6864358.3725;7;null;8;32;751083202;11;null;RUE;MALEVILLE;R;AF103;Equipement en boutique;1;0;null;0;null;0;null
2109;24184;649812.6877;6864375.3471;649812.897043825;6864371.35258186;7;null;8;32;751083202;80;null;RUE;MIROMESNIL;R;AD104;Cabinet de kinésithérapeute;1;0;null;0;null;0;null
12089;93663;649743.8262;6864391.925;649743.8262;6864391.925;7;null;8;32;751083202;11;null;RUE;CORVETTO;A;AF102;Bureau en boutique;1;0;null;3;PCA - PPA;0;null
2122;24583;649892.52;6864394.5173;649895.025326865;6864391.39907337;7;null;8;32;751083201;60;null;BD;MALESHERBES;R;AF104;Stockage en boutique;1;0;null;0;null;0;null
2110;24232;649943.8967;6864165.2056;649943.8967;6864165.2056;7;null;8;32;751083202;36;null;RUE;LABORDE;CI;AF101;Atelier en boutique;1;0;null;0;null;0;null
12786;96942;649637.2986;6864145.3582;649637.2986;6864145.3582;7;null;8;32;751083210;140;null;BD;HAUSSMANN;CI;AF102;Bureau en boutique;1;0;null;0;null;0;null
2095;23922;649654.8853;6864146.1506;649654.8853;6864146.1506;7;null;8;32;751083210;138;null;BD;HAUSSMANN;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2113;24357;649943.245;6864091.424;649943.245;6864091.424;7;null;8;32;751083209;103;null;BD;HAUSSMANN;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
2096;23925;649637.2986;6864145.3582;649637.2986;6864145.3582;7;null;8;32;751083210;140;null;BD;HAUSSMANN;CI;AF102;Bureau en boutique;1;0;null;0;null;0;null
2111;24268;649817.7486;6864258.9124;649817.7486;6864258.9124;7;null;8;32;751083202;68;null;RUE;MIROMESNIL;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
2107;24151;649910.9209;6864313.6226;649910.9209;6864313.6226;7;null;8;32;751083202;71;null;BD;MALESHERBES;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2106;24137;649774.2643;6864321.3004;649780.016107954;6864315.74012076;7;null;8;32;751083202;4;null;RUE;TREILHARD;R;AF102;Bureau en boutique;1;0;null;3;PCA - PPA;0;null
2169;25079;650435.5143;6864836.4268;650435.5143;6864836.4268;7;null;8;32;751083206;8;null;RUE;CLAPEYRON;R;AD101;Cabinet médical;1;0;null;0;null;0;null
2172;25112;650572.2875;6864922.089;650572.2875;6864922.089;7;null;8;32;751083207;35;null;RUE;SAINT PETERSBOURG;A;AD103;Cabinet dentaire;1;0;null;0;null;0;null
2174;25121;650458.5523;6864924.139;650459.166312075;6864920.18640729;7;null;8;32;751083207;36;null;RUE;TURIN;R;AD101;Cabinet médical;1;0;null;0;null;0;null
2173;25116;650462.8835;6864894.7094;650462.8835;6864894.7094;7;null;8;32;751083207;32;null;RUE;TURIN;A;AF103;Equipement en boutique;1;0;null;0;null;0;null
12546;95918;650445.0665;6864899.143;650445.0665;6864899.143;7;null;8;32;751083206;27;null;RUE;TURIN;R;AD101;Cabinet médical;1;0;null;0;null;0;null
2170;25085;650453.5561;6864841.3943;650453.5561;6864841.3943;7;null;8;32;751083206;21;null;RUE;TURIN;R;AD106;Autre activité d'auxiliaire médical - Orthophoniste;1;0;null;0;null;0;null
2171;25087;650451.299;6864856.7564;650451.299;6864856.7564;7;null;8;32;751083206;23;null;RUE;TURIN;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2161;25042;650439.6483;6864791.9658;650439.6483;6864791.9658;7;null;8;32;751083206;5;null;RUE;CLAPEYRON;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2166;25058;650399.8744;6864796.4407;650402.980346158;6864793.92016465;7;null;8;32;751083206;32;null;RUE;MOSCOU;R;AF104;Stockage en boutique;1;0;null;0;null;0;null
2179;25169;650533.4532;6864815.1893;650533.4532;6864815.1893;7;null;8;32;751083207;24;null;RUE;SAINT PETERSBOURG;R;AD103;Cabinet dentaire;1;0;null;0;null;0;null
2162;25043;650439.6483;6864791.9658;650437.934451469;6864795.58003895;7;null;8;32;751083206;5;null;RUE;CLAPEYRON;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2180;25170;650533.4532;6864815.1893;650531.569152106;6864811.66079273;7;null;8;32;751083207;24;null;RUE;SAINT PETERSBOURG;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2163;25046;650420.2368;6864833.767;650420.2368;6864833.767;7;null;8;32;751083206;11;null;RUE;CLAPEYRON;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2178;25166;650524.4951;6864798.7444;650524.4951;6864798.7444;7;null;8;32;751083207;22;null;RUE;SAINT PETERSBOURG;R;AD103;Cabinet dentaire;1;0;null;0;null;0;null
2168;25078;650441.2978;6864823.9661;650443.012910784;6864820.35245987;7;null;8;32;751083206;6;null;RUE;CLAPEYRON;R;AD105;Cabinet d'infirmière;1;0;null;0;null;0;null
2156;25015;650435.4065;6864748.9621;650435.4065;6864748.9621;7;null;8;32;751083206;17;null;RUE;MOSCOU;R;AF104;Stockage en boutique;1;0;null;0;null;0;null
2155;25014;650444.1947;6864741.6983;650441.09227628;6864744.22316971;7;null;8;32;751083206;15;null;RUE;MOSCOU;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2182;25178;650504.9075;6864724.7974;650504.9075;6864724.7974;7;null;8;32;751083207;20;null;RUE;MOSCOU;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2177;25164;650509.6156;6864771.4102;650509.6156;6864771.4102;7;null;8;32;751083207;18;null;RUE;SAINT PETERSBOURG;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2157;25016;650435.4065;6864748.9621;650432.301873963;6864751.48426121;7;null;8;32;751083206;17;null;RUE;MOSCOU;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2160;25040;650452.5426;6864764.2093;650449.112380356;6864771.43658118;7;null;8;32;751083206;1;null;RUE;CLAPEYRON;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2164;25055;650421.5388;6864778.5707;650424.645186457;6864776.05070731;7;null;8;32;751083206;28;null;RUE;MOSCOU;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2165;25056;650410.6738;6864787.531;650410.6738;6864787.531;7;null;8;32;751083206;30;null;RUE;MOSCOU;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2150;24980;650282.1063;6864875.384;650282.1063;6864875.384;7;null;8;32;751083206;35;null;RUE;MOSCOU;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
9706;83754;650262.3221;6864891.5982;650262.3221;6864891.5982;7;null;8;32;751083206;39;null;RUE;MOSCOU;R;AF101;Atelier en boutique;1;0;null;0;null;0;null
2154;25010;650379.6141;6864745.1615;650379.6141;6864745.1615;7;null;8;32;751083206;14;null;RUE;BERNE;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
12093;93671;649988.1403;6864779.7877;649988.1403;6864779.7877;7;null;8;32;751083205;10;null;RUE;PELOUZE;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2158;25018;650394.2824;6864782.9786;650394.2824;6864782.9786;7;null;8;32;751083206;27;null;RUE;MOSCOU;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2153;25006;650210.1707;6864791.4733;650211.494733197;6864787.69878863;7;null;8;32;751083206;82;null;RUE;ROME;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
2135;24749;650006.5555;6864820.9235;650006.5555;6864820.9235;7;null;8;32;751083205;55;null;BD;BATIGNOLLES;R;AC103;Studio de reportages photographiques;1;0;null;1;PCA;0;null
2159;25024;650342.934;6864825.432;650333.622764222;6864833.00173502;7;null;8;32;751083206;33;B;RUE;MOSCOU;A;AF102;Bureau en boutique;1;0;null;0;null;0;null
2167;25067;650327.5342;6864856.1185;650330.640146158;6864853.59796465;7;null;8;32;751083206;46;null;RUE;MOSCOU;R;AF101;Atelier en boutique;1;0;null;0;null;0;null
9707;83760;650327.5342;6864856.1185;650327.5342;6864856.1185;7;null;8;32;751083206;46;null;RUE;MOSCOU;R;AF104;Stockage en boutique;1;0;null;0;null;0;null
9726;83846;650011.194;6864738.463;650014.77963642;6864736.69008955;7;null;8;32;751083205;28;null;RUE;CONSTANTINOPLE;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
2151;24994;650234.4388;6864720.5161;650234.4388;6864720.5161;7;null;8;32;751083206;70;null;RUE;ROME;R;AF101;Atelier en boutique;1;0;null;1;PCA;0;null
2134;24739;650036.6165;6864725.6096;650040.201207673;6864723.83481244;7;null;8;32;751083205;24;null;RUE;CONSTANTINOPLE;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
9723;83843;649985.8553;6864713.0005;649985.8553;6864713.0005;7;null;8;32;751083205;3;null;RUE;LARRIBE;R;AF103;Equipement en boutique;1;0;null;0;null;0;null
9720;83835;650025.1539;6864712.3077;650021.569502443;6864714.0831138;7;null;8;32;751083205;31;null;RUE;CONSTANTINOPLE;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
12973;97857;650177.5515;6864739.2637;650177.5515;6864739.2637;7;null;8;32;751083205;3;null;RUE;BERNOULLI;R;AD101;Cabinet médical;1;0;null;0;null;0;null
11607;90942;650002.4012;6864742.9068;650005.98621768;6864741.13263872;7;null;8;32;751083205;30;null;RUE;CONSTANTINOPLE;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
2152;25000;650225.3593;6864747.0565;650226.685309264;6864743.28268238;7;null;8;32;751083206;74;null;RUE;ROME;R;AF104;Stockage en boutique;1;0;null;1;PCA;0;null
2136;24764;649947.4249;6864770.7294;649947.4249;6864770.7294;7;null;8;32;751083205;38;null;RUE;CONSTANTINOPLE;A;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
2128;24688;649917.3288;6864766.9359;649917.3288;6864766.9359;7;null;8;32;751083205;45;null;RUE;CONSTANTINOPLE;R;AF102;Bureau en boutique;1;0;null;1;PCA;0;null
7216;25115;650586.0228;6864947.3698;650587.90253516;6864950.90060667;3;null;8;32;751083207;39;null;RUE;SAINT PETERSBOURG;R;CB104;Prêt-à-porter Femme;1;0;null;0;null;0;null
7222;25154;650647.7882;6864945.4222;650647.7882;6864945.4222;3;null;8;32;751083207;93;null;RUE;AMSTERDAM;R;CD102;Vente de meubles de cuisines et salle de bain;1;0;null;0;null;0;null
7221;25152;650646.4531;6864908.7061;650646.4531;6864908.7061;3;null;8;32;751083207;87;null;RUE;AMSTERDAM;R;CC201;Parapharmacie;1;0;null;0;null;0;null
7201;25029;650339.972;6864920.3295;650336.148622645;6864919.15400623;3;null;8;32;751083206;33;null;BD;BATIGNOLLES;R;CE203;Vente, réparation, location de vélos / vélos électriques;1;0;null;1;PCA;0;null
7203;25035;650300.0426;6864908.4207;650296.218812778;6864907.24654018;3;null;8;32;751083206;39;null;BD;BATIGNOLLES;R;CD102;Vente de meubles de cuisines et salle de bain;1;0;null;1;PCA;0;null
7210;25072;650282.8418;6864892.9749;650282.8418;6864892.9749;3;null;8;32;751083206;54;null;RUE;MOSCOU;R;CG301;Location de véhicules automobiles;1;0;null;0;null;0;null
7202;25032;650315.2759;6864912.9638;650315.2759;6864912.9638;3;null;8;32;751083206;37;null;BD;BATIGNOLLES;R;CE403;Téléphonie discount et accesoires (pas d'enseigne particulière);1;0;null;1;PCA;0;null
17808;83755;650273.2063;6864882.6747;650273.2063;6864882.6747;3;null;8;32;751083206;37;null;RUE;MOSCOU;R;CE401;Fabrication et vente d'instruments de musique;1;0;null;0;null;0;null
7200;25026;650360.0734;6864926.3158;650356.249612778;6864925.14164018;3;null;8;32;751083206;31;null;BD;BATIGNOLLES;R;CD102;Vente de meubles de cuisines et salle de bain;1;0;null;1;PCA;0;null
7212;25093;650440.7635;6864928.4784;650440.7635;6864928.4784;3;null;8;32;751083206;31;null;RUE;TURIN;R;CC301;Opticien;1;0;null;0;null;0;null
7211;25074;650424.1464;6864945.539;650420.323228066;6864944.36283829;3;null;8;32;751083206;27;null;BD;BATIGNOLLES;R;CF201;Fleuriste;1;0;null;1;PCA;0;null
7224;25172;650572.3937;6864886.7128;650572.3937;6864886.7128;3;null;8;32;751083207;28;null;RUE;SAINT PETERSBOURG;R;CD301;Spécialiste électroménager;1;0;null;0;null;0;null
7218;25120;650458.5523;6864924.139;650458.5523;6864924.139;3;null;8;32;751083207;36;null;RUE;TURIN;R;CE302;Galerie d'art;1;0;null;0;null;0;null
7219;25123;650455.9034;6864942.1504;650456.51948148;6864938.19812931;3;null;8;32;751083207;38;null;RUE;TURIN;A;CE102;Papeterie - Fournitures de bureau;1;0;null;0;null;0;null
7217;25119;650460.7178;6864909.4067;650461.33388148;6864905.45442931;3;null;8;32;751083207;34;null;RUE;TURIN;R;CF201;Fleuriste;1;0;null;0;null;0;null
7214;25105;650534.0013;6864978.2559;650534.0013;6864978.2559;3;null;8;32;751083207;15;null;BD;BATIGNOLLES;R;CC101;Pharmacie;1;0;null;1;PCA;0;null
7215;25108;650512.5975;6864971.8756;650512.5975;6864971.8756;3;null;8;32;751083207;19;null;BD;BATIGNOLLES;R;CE508;Vente de cigarettes électroniques;1;0;null;1;PCA;0;null
7213;25102;650558.8938;6864985.677;650555.070628066;6864984.50083829;3;null;8;32;751083207;11;null;BD;BATIGNOLLES;R;CE504;Bimbeloterie - Articles souvenirs;1;0;null;1;PCA;0;null
7185;24971;650232.2695;6864888.1124;650232.2695;6864888.1124;3;null;8;32;751083206;43;null;BD;BATIGNOLLES;R;CE104;Kiosque à journaux;1;0;null;1;PCA;0;null
19165;93672;650220.9645;6864884.6773;650220.9645;6864884.6773;3;null;8;32;751083206;43;B;BD;BATIGNOLLES;R;CG201;Garage;3;0;null;1;PCA;0;null
6721;23117;650599.0602;6864125.4906;650599.0602;6864125.4906;3;null;8;31;751083108;13;null;PL;HAVRE;A;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;0;null
6722;23121;650589.1744;6864132.3087;650585.861767169;6864134.55067764;3;null;8;31;751083108;15;null;PL;HAVRE;R;CB105;Prêt-à-porter Homme;1;0;null;1;PCA;0;null
18547;89205;650614.0404;6864050.8908;650614.0404;6864050.8908;3;null;8;31;751083108;5;null;RUE;HAVRE;R;CB201;Chaussures Femme;1;0;null;1;PCA;8;Haussmann
6714;23090;650616.2764;6864037.302;650616.2764;6864037.302;3;null;8;31;751083108;3;null;RUE;HAVRE;R;CD201;Equipement du foyer généraliste;1;0;null;1;PCA;8;Haussmann
6727;23128;650551.4508;6864083.0354;650555.447173407;6864083.20569266;3;null;8;31;751083108;6;null;RUE;ISLY;R;CC301;Opticien;1;0;null;0;null;0;null
6726;23125;650590.3373;6864084.3838;650590.3373;6864084.3838;3;null;8;31;751083108;2;null;RUE;ISLY;R;CE102;Papeterie - Fournitures de bureau;1;0;null;0;null;0;null
6723;23122;650607.2416;6864092.2799;650607.2416;6864092.2799;3;null;8;31;751083108;9;null;RUE;HAVRE;A;CB204;Chaussures Mixte;2;0;null;1;PCA;8;Haussmann
6724;23123;650604.8207;6864106.8372;650604.8207;6864106.8372;3;null;8;31;751083108;11;null;RUE;HAVRE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;8;Haussmann
6725;23124;650604.8207;6864106.8372;650604.128857624;6864110.77691498;3;null;8;31;751083108;11;null;RUE;HAVRE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;8;Haussmann
6709;23080;650612.9242;6863928.4691;650612.9242;6863928.4691;3;null;8;31;751083107;35;null;RUE;TRONCHET;R;CC202;Parfumerie - Produits de beauté;1;0;null;1;PCA;8;Haussmann
6700;23058;650605.2776;6863951.4033;650601.356239626;6863952.19256093;3;null;8;31;751083107;55;null;BD;HAUSSMANN;R;CE402;Téléphonie (Grands opérateurs + revendeurs);1;0;null;1;PCA;0;null
6710;23081;650609.372;6863983.029;650609.372;6863983.029;3;null;8;31;751083108;72;null;BD;HAUSSMANN;A;CB204;Chaussures Mixte;1;0;null;1;PCA;0;null
17782;83619;650585.8337;6863955.4766;650585.8337;6863955.4766;3;null;8;31;751083107;57;null;BD;HAUSSMANN;R;CD303;Généraliste électroménager - Radio - TV - Hi-Fi;1;0;null;1;PCA;0;null
6711;23082;650594.5087;6863986.2238;650594.5087;6863986.2238;3;null;8;31;751083108;74;null;BD;HAUSSMANN;R;CB105;Prêt-à-porter Homme;1;0;null;1;PCA;0;null
6712;23086;650581.8914;6863988.9407;650585.808574252;6863988.13091862;3;null;8;31;751083108;76;null;BD;HAUSSMANN;A;CD101;Vente de meubles et multispécialistes;1;0;null;1;PCA;0;null
6715;23105;650562.7243;6864011.8117;650562.7243;6864011.8117;3;null;8;31;751083108;128;null;RUE;PROVENCE;R;CD205;Vente de vaisselle - Ustensiles ménagers - Art de la table;1;0;null;0;null;0;null
6713;23089;650618.7223;6864022.3904;650618.7223;6864022.3904;3;null;8;31;751083108;1;B;RUE;HAVRE;R;CB107;Prêt-à-porter Mixte;1;0;null;1;PCA;8;Haussmann
6716;23109;650541.5449;6864026.3285;650544.288172791;6864023.41740838;3;null;8;31;751083108;6;null;RUE;ROME;R;CB107;Prêt-à-porter Mixte;1;0;null;1;PCA;0;null
6740;23174;650445.242;6864097.7962;650445.242;6864097.7962;3;null;8;31;751083108;11;null;PL;GABRIEL PERI;A;CB105;Prêt-à-porter Homme;1;0;null;1;PCA;0;null
6741;23175;650445.242;6864097.7962;650442.518604967;6864100.72589614;3;null;8;31;751083108;11;null;PL;GABRIEL PERI;R;CB202;Chaussures Homme;1;0;null;1;PCA;0;null
6742;23190;650397.7496;6864097.4109;650397.403063417;6864101.39586078;3;null;8;31;751083108;41;null;RUE;PASQUIER;A;CB110;Puériculture;1;0;null;0;null;0;null
6720;23116;650487.0871;6864105.8788;650485.675160128;6864102.13628403;3;null;8;31;751083108;14;null;PL;GABRIEL PERI;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;0;null
18855;90936;650357.8084;6864104.3273;650357.8084;6864104.3273;3;null;8;31;751083108;11;null;RUE;PEPINIERE;A;CC301;Opticien;1;0;null;1;PCA;0;null
7056;24460;650314.4643;6864122.5812;650318.446809687;6864122.95485304;3;null;8;32;751083201;10;null;RUE;PEPINIERE;R;CE102;Papeterie - Fournitures de bureau;1;0;null;1;PCA;0;null
6729;23145;650509.6788;6864125.7372;650509.6788;6864125.7372;3;null;8;31;751083108;123;null;RUE;SAINT LAZARE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;0;null
6728;23142;650543.5986;6864132.8424;650539.690417747;6864131.99027825;3;null;8;31;751083108;117;null;RUE;SAINT LAZARE;R;CB104;Prêt-à-porter Femme;1;0;null;1;PCA;0;null
7179;24957;650496.1198;6864155.4261;650496.1198;6864155.4261;3;null;8;32;751083208;110;null;RUE;SAINT LAZARE;R;CE104;Kiosque à journaux;1;0;null;1;PCA;0;null
6733;23159;650498.3378;6864006.5513;650498.3378;6864006.5513;3;null;8;31;751083108;82;null;BD;HAUSSMANN;R;CB202;Chaussures Homme;1;0;null;1;PCA;0;null
6730;23149;650471.1022;6864021.27;650471.1022;6864021.27;3;null;8;31;751083108;56;null;RUE;ARCADE;R;CF103;Revêtements sols et murs;1;0;null;0;null;0;null
6739;23168;650498.9897;6864039.9139;650493.494014549;6864045.72745669;3;null;8;31;751083108;5;null;RUE;ROME;R;CB302;Horlogerie - Bijouterie;1;0;null;1;PCA;0;null
6717;23110;650530.4423;6864038.2968;650530.4423;6864038.2968;3;null;8;31;751083108;8;null;RUE;ROME;R;CB204;Chaussures Mixte;1;0;null;1;PCA;0;null
6738;23166;650498.9897;6864039.9139;650498.9897;6864039.9139;3;null;8;31;751083108;5;null;RUE;ROME;R;CB202;Chaussures Homme;1;0;null;1;PCA;0;null
6736;23164;650510.5246;6864027.499;650510.5246;6864027.499;3;null;8;31;751083108;3;null;RUE;ROME;R;CE101;Librairie;1;0;null;1;PCA;0;null
6718;23111;650530.4423;6864038.2968;650533.186081327;6864035.38618769;3;null;8;31;751083108;8;null;RUE;ROME;R;CB105;Prêt-à-porter Homme;1;0;null;1;PCA;0;null
6737;23165;650510.5246;6864027.499;650507.777264366;6864030.40625763;3;null;8;31;751083108;3;null;RUE;ROME;R;CC103;Vente de prothèses auditives;1;0;null;1;PCA;0;null
